# Weather station Una, India, WMO_ID=42077,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42077&lang=en
#
"Local time in Una";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"17.02.2016 08:30";"8.4";"";"";"";"84";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"5.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"5.8";"";"";"";"";"";"";
"16.02.2016 17:30";"21.8";"";"";"";"42";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"25.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.1";"";"";"";"";"";"";
"16.02.2016 08:30";"8.8";"";"";"";"81";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"6.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"5.7";"";"";"";"";"";"";
"15.02.2016 17:30";"22.0";"";"";"";"39";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"26.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.4";"";"";"";"";"";"";
"15.02.2016 08:30";"9.2";"";"";"";"84";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"5.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.6";"";"";"";"";"";"";
"14.02.2016 17:30";"21.6";"";"";"";"36";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"25.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.0";"";"";"";"";"";"";
"14.02.2016 08:30";"10.2";"";"";"";"85";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"7.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.7";"";"";"";"";"";"";
"13.02.2016 17:30";"20.2";"";"";"";"41";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"23.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.3";"";"";"";"";"";"";
"13.02.2016 08:30";"10.4";"";"";"";"82";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"7.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.5";"";"";"";"";"";"";
"12.02.2016 17:30";"20.4";"";"";"";"41";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"24.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.6";"";"";"";"";"";"";
"12.02.2016 08:30";"9.0";"";"";"";"87";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"7.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"6.9";"";"";"";"";"";"";
"11.02.2016 17:30";"20.0";"";"";"";"48";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"22.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.6";"";"";"";"";"";"";
"11.02.2016 08:30";"15.2";"";"";"";"77";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"11.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"11.1";"";"";"";"";"";"";
"10.02.2016 08:30";"9.4";"";"";"";"84";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"6.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"6.8";"";"";"";"";"";"";
"09.02.2016 17:30";"20.2";"";"";"";"58";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"22.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.6";"";"";"";"";"";"";
"09.02.2016 08:30";"8.6";"";"";"";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.3";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"08.02.2016 17:30";"19.4";"";"";"";"41";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"22.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"5.7";"";"";"";"";"";"";
"08.02.2016 08:30";"7.8";"";"";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.6";"";"";"";"";"";"";"2.0";"5.1";"";"";"";"";"";"";
"07.02.2016 17:30";"17.8";"";"";"";"57";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"19.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.0";"";"";"";"";"";"";
"05.02.2016 17:30";"21.6";"";"";"";"46";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"25.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"9.3";"";"";"";"";"";"";
"05.02.2016 08:30";"7.4";"";"";"";"83";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"4.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"4.7";"";"";"";"";"";"";
"04.02.2016 08:30";"7.8";"";"";"";"80";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"5.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"4.6";"";"";"";"";"";"";
"03.02.2016 17:30";"19.6";"";"";"";"47";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"22.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.8";"";"";"";"";"";"";
"03.02.2016 08:30";"7.0";"";"";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.0";"";"";"";"";"";"";"2.0";"4.7";"";"";"";"";"";"";
"02.02.2016 17:30";"19.2";"";"";"";"55";"Wind blowing from the south-west";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"21.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.9";"";"";"";"";"";"";
"02.02.2016 08:30";"7.2";"";"";"";"83";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"4.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"4.4";"";"";"";"";"";"";
"01.02.2016 17:30";"19.0";"";"";"";"55";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"22.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.6";"";"";"";"";"";"";
"01.02.2016 08:30";"8.6";"";"";"";"86";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"6.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"6.4";"";"";"";"";"";"";
"31.01.2016 17:30";"18.8";"";"";"";"56";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"21.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"31.01.2016 08:30";"12.6";"";"";"";"86";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"8.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.3";"";"";"";"";"";"";
"30.01.2016 17:30";"21.0";"";"";"";"59";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"23.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.6";"";"";"";"";"";"";
"30.01.2016 08:30";"12.4";"";"";"";"88";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"10.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"10.5";"";"";"";"";"";"";
"29.01.2016 17:30";"13.8";"";"";"";"82";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"10.8";"";"";"";"";"";"";
"29.01.2016 08:30";"13.6";"";"";"";"84";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible (has become thinner during the preceding hour). ";"Fog or ice fog or thick haze.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"11.7";"";"";"";"2500 or more, or no clouds.";"";"";"0.2";"11.0";"";"";"";"";"";"";
"28.01.2016 17:30";"20.2";"";"";"";"48";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"23.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.8";"";"";"";"";"";"";
"27.01.2016 08:30";"8.4";"";"";"";"86";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"5.6";"";"";"";"2500 or more, or no clouds.";"";"";"0.2";"6.2";"";"";"";"";"";"";
"26.01.2016 17:30";"18.6";"";"";"";"59";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"21.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.4";"";"";"";"";"";"";
"26.01.2016 08:30";"7.6";"";"";"";"83";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible (has become thinner during the preceding hour). ";"Fog or ice fog or thick haze.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"4.2";"";"";"";"2500 or more, or no clouds.";"";"";"0.5";"4.9";"";"";"";"";"";"";
"25.01.2016 17:30";"14.4";"";"";"";"74";"Wind blowing from the north-west";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"18.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"9.8";"";"";"";"";"";"";
"25.01.2016 08:30";"2.6";"";"";"";"83";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"0.2";"";"";"";"2500 or more, or no clouds.";"";"";"less than 0.05";"-0.1";"";"";"";"";"";"";
"24.01.2016 08:30";"4.8";"";"";"";"84";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"1.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"2.3";"";"";"";"";"";"";
"23.01.2016 08:30";"5.2";"";"";"";"81";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"2.0";"";"";"";"2500 or more, or no clouds.";"";"";"less than 0.05";"2.2";"";"";"";"";"";"";
"22.01.2016 08:30";"7.4";"";"";"";"86";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"3.7";"";"";"";"2500 or more, or no clouds.";"";"";"0.2";"5.1";"";"";"";"";"";"";
"21.01.2016 17:30";"11.6";"";"";"";"79";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"12.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"8.0";"";"";"";"";"";"";
"21.01.2016 08:30";"8.0";"";"";"";"86";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"5.5";"";"";"";"2500 or more, or no clouds.";"";"";"0.2";"5.8";"";"";"";"";"";"";
"20.01.2016 17:30";"11.8";"";"";"";"83";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"12.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"9.0";"";"";"";"";"";"";
"20.01.2016 08:30";"9.2";"";"";"";"87";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"7.3";"";"";"";"2500 or more, or no clouds.";"";"";"0.05";"7.1";"";"";"";"";"";"";
"19.01.2016 17:30";"16.4";"";"";"";"75";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"18.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"12.0";"";"";"";"";"";"";
"19.01.2016 08:30";"5.2";"";"";"";"85";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"3.0";"";"";"";"2500 or more, or no clouds.";"";"";"less than 0.05";"2.8";"";"";"";"";"";"";
"18.01.2016 17:30";"18.6";"";"";"";"61";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"21.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.9";"";"";"";"";"";"";
"18.01.2016 08:30";"5.8";"";"";"";"85";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky invisible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"3.8";"";"";"";"2500 or more, or no clouds.";"";"";"less than 0.05";"3.4";"";"";"";"";"";"";
"17.01.2016 17:30";"13.2";"";"";"";"78";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"17.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.4";"";"";"";"";"";"";
"17.01.2016 08:30";"11.4";"";"";"";"83";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"8.2";"";"";"";"2500 or more, or no clouds.";"";"";"1.0";"8.6";"";"";"";"";"";"";
"16.01.2016 17:30";"14.2";"";"";"";"78";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"16.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.4";"";"";"";"";"";"";
"16.01.2016 08:30";"11.6";"";"";"";"85";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog at a distance at the time of observation, but not at the station during the preceding hour, the fog or ice fog extending to a level above that of the observer. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"9.0";"";"";"";"2500 or more, or no clouds.";"";"";"1.0";"9.2";"";"";"";"";"";"";
"15.01.2016 17:30";"14.4";"";"";"";"80";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"16.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"11.0";"";"";"";"";"";"";
"15.01.2016 08:30";"10.4";"";"";"";"88";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"8.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"8.4";"";"";"";"";"";"";
"14.01.2016 17:30";"14.4";"";"";"";"74";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"15.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"14.01.2016 08:30";"8.6";"";"";"";"84";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"6.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.0";"";"";"";"";"";"";
"13.01.2016 08:30";"12.6";"";"";"";"84";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"8.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.9";"";"";"";"";"";"";
"12.01.2016 08:30";"6.8";"";"";"";"85";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"4.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"4.5";"";"";"";"";"";"";
"11.01.2016 17:30";"19.0";"";"";"";"58";"Wind blowing from the east-southeast";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"23.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.5";"";"";"";"";"";"";
"11.01.2016 08:30";"5.8";"";"";"";"82";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"3.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"2.9";"";"";"";"";"";"";
"10.01.2016 17:30";"18.2";"";"";"";"61";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"24.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.4";"";"";"";"";"";"";
"10.01.2016 08:30";"6.2";"";"";"";"85";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"3.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"3.9";"";"";"";"";"";"";
