# Weather station Goalpara, India, WMO_ID=42407,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42407&lang=en
#
"Local time in Goalpara";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.01.2016 17:30";"22.6";"";"763.0";"";"64";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"22.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"15.3";"";"";"";"";"";"";
"10.01.2016 08:30";"12.0";"";"764.1";"";"95";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.2";"";"";"";"";"";"";
"09.01.2016 17:30";"22.4";"";"762.9";"";"76";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"";"";"22.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"17.9";"";"";"";"";"";"";
"09.01.2016 08:30";"11.8";"";"765.0";"";"92";"Calm, no wind";"0";"";"";"no clouds";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"08.01.2016 17:30";"24.2";"";"761.9";"";"66";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"";"";"";"24.4";"";"";"";"";"";"10.0";"17.5";"";"";"";"";"";"";
"08.01.2016 08:30";"11.6";"";"765.3";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Fog or ice fog, sky visible, has begun or has become thicker during the preceding hour. ";"";"";"";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"07.01.2016 17:30";"25.8";"";"760.5";"";"59";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"26.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"17.2";"";"";"";"";"";"";
"07.01.2016 08:30";"12.0";"";"764.3";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, not freezing, intermittent, heavy at time of observation. ";"";"";"";"";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"06.01.2016 17:30";"24.6";"";"759.9";"";"62";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"25.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"16.9";"";"";"";"";"";"";
"06.01.2016 08:30";"12.4";"";"761.0";"";"96";"Calm, no wind";"0";"";"";"20–30%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.7";"";"";"";"";"";"";
"05.01.2016 17:30";"24.4";"";"760.3";"";"72";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"25.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"19.1";"";"";"";"";"";"";
"05.01.2016 08:30";"12.0";"";"765.1";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, freezing, slight. ";"";"";"";"";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"04.01.2016 17:30";"23.2";"";"762.4";"";"78";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"24.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.2";"";"";"";"";"";"";
"04.01.2016 08:30";"13.0";"";"764.5";"";"96";"Calm, no wind";"0";"";"";"20–30%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"12.3";"";"";"";"";"";"";
"03.01.2016 17:30";"23.6";"";"762.1";"";"80";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"24.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"19.9";"";"";"";"";"";"";
"03.01.2016 08:30";"12.4";"";"764.8";"";"96";"Calm, no wind";"0";"";"";"no clouds";"Rain, freezing, slight. ";"";"";"";"";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"02.01.2016 17:30";"13.2";"";"761.3";"";"";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"";"";"";"";"";"";"";
"02.01.2016 08:30";"12.8";"";"763.3";"";"97";"Calm, no wind";"0";"";"";"50%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"12.4";"";"";"";"";"";"";
"01.01.2016 08:30";"12.6";"";"763.6";"";"96";"Calm, no wind";"0";"";"";"no clouds";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"";"";"";"";"";"10.0";"11.9";"";"";"";"";"";"";
"31.12.2015 17:30";"24.6";"";"760.1";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.4";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"31.12.2015 08:30";"12.4";"";"763.9";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, not freezing, intermittent, heavy at time of observation. ";"";"";"";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"30.12.2015 17:30";"24.2";"";"761.5";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.6";"";"";"";"";"";"10.0";"17.3";"";"";"";"";"";"";
"30.12.2015 08:30";"12.8";"";"763.6";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.1";"";"";"";"";"";"";
"29.12.2015 17:30";"24.2";"";"761.6";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.4";"";"";"";"";"";"10.0";"17.5";"";"";"";"";"";"";
"29.12.2015 08:30";"12.8";"";"763.9";"";"97";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"12.4";"";"";"";"";"";"";
"28.12.2015 17:30";"23.0";"";"760.8";"";"71";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"24.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"17.5";"";"";"";"";"";"";
"28.12.2015 08:30";"12.8";"";"763.7";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.1";"";"";"";"";"";"";
"27.12.2015 17:30";"23.0";"";"762.9";"";"78";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"24.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"18.9";"";"";"";"";"";"";
"27.12.2015 08:30";"13.0";"";"762.7";"";"97";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"26.12.2015 17:30";"22.8";"";"761.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.2";"";"";"";"";"";"10.0";"18.7";"";"";"";"";"";"";
"26.12.2015 08:30";"12.6";"";"763.3";"";"96";"Calm, no wind";"0";"";"";"20–30%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.9";"";"";"";"";"";"";
"25.12.2015 17:30";"22.6";"";"761.7";"";"74";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"24.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"17.8";"";"";"";"";"";"";
"25.12.2015 08:30";"13.2";"";"763.0";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.1";"";"";"";"";"";"";
"24.12.2015 17:30";"23.0";"";"761.2";"";"73";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"24.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"17.9";"";"";"";"";"";"";
"24.12.2015 08:30";"12.8";"";"763.3";"";"93";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.7";"";"";"";"";"";"";
"23.12.2015 17:30";"22.8";"";"761.5";"";"70";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"23.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"17.0";"";"";"";"";"";"";
"23.12.2015 08:30";"12.4";"";"763.1";"";"96";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.7";"";"";"";"";"";"";
"22.12.2015 17:30";"21.8";"";"762.5";"";"76";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"22.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"17.3";"";"";"";"";"";"";
"22.12.2015 08:30";"12.0";"";"763.7";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, freezing, slight. ";"";"";"";"";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"21.12.2015 17:30";"21.6";"";"761.5";"";"77";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"22.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"17.4";"";"";"";"";"";"";
"21.12.2015 08:30";"12.6";"";"764.1";"";"96";"Calm, no wind";"0";"";"";"20–30%.";"Rain, not freezing, intermittent, heavy at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"11.9";"";"";"";"";"";"";
"20.12.2015 17:30";"21.0";"";"762.7";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"21.6";"";"";"";"";"";"10.0";"17.1";"";"";"";"";"";"";
"20.12.2015 08:30";"13.6";"";"764.5";"";"96";"Calm, no wind";"0";"";"";"20–30%.";"Rain, not freezing, intermittent, heavy at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"12.9";"";"";"";"";"";"";
"19.12.2015 17:30";"20.8";"";"762.6";"";"80";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"21.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"17.2";"";"";"";"";"";"";
"19.12.2015 08:30";"12.8";"";"763.9";"";"96";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"12.1";"";"";"";"";"";"";
"18.12.2015 08:30";"12.6";"";"763.6";"";"97";"Calm, no wind";"0";"";"";"50%.";"Rain, not freezing, intermittent, slight at time of observation. ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"12.2";"";"";"";"";"";"";
"17.12.2015 17:30";"22.2";"";"757.7";"";"86";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"23.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"19.7";"";"";"";"";"";"";
"16.12.2015 08:30";"13.6";"";"764.5";"";"96";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"12.9";"";"";"";"";"";"";
"15.12.2015 17:30";"22.6";"";"760.8";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.0";"";"";"";"";"";"10.0";"20.4";"";"";"";"";"";"";
"15.12.2015 08:30";"12.4";"";"764.3";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, freezing, slight. ";"";"";"";"";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"11.12.2015 08:30";"13.6";"";"764.3";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"2.0";"12.9";"";"";"";"";"";"";
"10.12.2015 17:30";"22.8";"";"757.9";"";"86";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"24.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"20.3";"";"";"";"";"";"";
"10.12.2015 08:30";"14.2";"";"763.8";"";"96";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"13.5";"";"";"";"";"";"";
"09.12.2015 17:30";"24.2";"";"760.0";"";"77";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"25.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"19.9";"";"";"";"";"";"";
"09.12.2015 08:30";"13.8";"";"763.8";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Rain, not freezing, intermittent, heavy at time of observation. ";"";"";"";"";"";"";"";"";"";"10.0";"13.4";"";"";"";"";"";"";
"08.12.2015 17:30";"25.0";"";"759.1";"";"79";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"25.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"21.1";"";"";"";"";"";"";
