# Weather station Harnai, India, WMO_ID=43109,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43109&lang=en
#
"Local time in Harnai";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.01.2016 17:30";"28.8";"";"759.5";"";"68";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"30.6";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"10.01.2016 14:30";"29.4";"";"759.6";"";"56";"Wind blowing from the west-northwest";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"19.6";"";"";"";"";"";"";
"10.01.2016 11:30";"29.2";"";"762.0";"";"46";"Wind blowing from the south";"1";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"16.5";"";"";"";"";"";"";
"10.01.2016 08:30";"22.4";"";"761.5";"";"60";"Calm, no wind";"0";"";"";"40%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"20.8";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"14.2";"";"";"";"";"";"";
"09.01.2016 17:30";"28.6";"";"759.1";"";"68";"Wind blowing from the north-west";"2";"";"";"40%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"30.5";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"22.1";"";"";"";"";"";"";
"09.01.2016 14:30";"31.0";"";"759.7";"";"54";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"20.5";"";"";"";"";"";"";
"09.01.2016 08:30";"23.6";"";"761.3";"";"48";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"23.5";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.0";"";"";"";"";"";"";
"08.01.2016 17:30";"29.6";"";"760.7";"";"68";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.8";"";"";"";"";"";"4.0";"23.0";"";"";"";"";"";"";
"08.01.2016 14:30";"31.6";"";"761.5";"";"45";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"08.01.2016 11:30";"30.0";"";"763.4";"";"47";"Wind blowing from the south";"1";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"17.4";"";"";"";"";"";"";
"08.01.2016 08:30";"23.8";"";"763.2";"";"63";"Wind blowing from the east";"2";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"22.5";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"16.3";"";"";"";"";"";"";
"07.01.2016 17:30";"30.0";"";"760.6";"";"55";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"33.1";"Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"20.0";"";"";"";"";"";"";
"07.01.2016 14:30";"30.2";"";"761.1";"";"52";"Wind blowing from the north-east";"1";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.2";"";"";"";"";"";"";
"07.01.2016 11:30";"29.4";"";"762.8";"";"49";"Calm, no wind";"0";"";"";"40%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"20–30%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"17.6";"";"";"";"";"";"";
"07.01.2016 08:30";"23.0";"";"762.4";"";"64";"Calm, no wind";"0";"";"";"50%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"21.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"1500-2000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"15.7";"";"";"";"";"";"";
"06.01.2016 17:30";"28.8";"";"759.7";"";"68";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"22.3";"";"";"";"";"";"";
"06.01.2016 14:30";"29.0";"";"760.0";"";"57";"Wind blowing from the west-northwest";"2";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.5";"";"";"";"";"";"";
"06.01.2016 11:30";"29.0";"";"762.1";"";"41";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"06.01.2016 08:30";"24.8";"";"762.1";"";"42";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"21.8";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"05.01.2016 17:30";"29.6";"";"759.6";"";"44";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.8";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"16.2";"";"";"";"";"";"";
"05.01.2016 14:30";"32.0";"";"760.0";"";"54";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"05.01.2016 11:30";"30.6";"";"762.1";"";"34";"Wind blowing from the south-east";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"05.01.2016 08:30";"23.6";"";"762.0";"";"49";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"20.0";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.3";"";"";"";"";"";"";
"04.01.2016 17:30";"30.0";"";"760.3";"";"57";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.8";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.6";"";"";"";"";"";"";
"04.01.2016 14:30";"31.6";"";"760.7";"";"39";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"04.01.2016 11:30";"30.6";"";"763.3";"";"39";"Wind blowing from the south";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"04.01.2016 08:30";"23.2";"";"762.8";"";"53";"Wind blowing from the south-east";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"19.4";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"03.01.2016 17:30";"29.0";"";"760.3";"";"64";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"33.4";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.6";"";"";"";"";"";"";
"03.01.2016 14:30";"32.6";"";"760.6";"";"35";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"15.2";"";"";"";"";"";"";
"03.01.2016 11:30";"31.0";"";"763.6";"";"35";"Wind blowing from the south";"1";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"13.8";"";"";"";"";"";"";
"03.01.2016 08:30";"22.4";"";"763.1";"";"57";"Wind blowing from the south-southeast";"1";"";"";"40%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"20.4";"";"Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"13.4";"";"";"";"";"";"";
"02.01.2016 17:30";"29.4";"";"762.3";"";"71";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"35.3";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"02.01.2016 14:30";"35.0";"";"762.5";"";"32";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"02.01.2016 11:30";"34.0";"";"764.6";"";"22";"Wind blowing from the south-southeast";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"02.01.2016 08:30";"25.6";"";"764.2";"";"38";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"22.1";"";"Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.2";"";"";"";"";"";"";
"01.01.2016 17:30";"29.4";"";"761.3";"";"71";"Wind blowing from the north-west";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"34.0";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"01.01.2016 14:30";"32.6";"";"761.7";"";"43";"Wind blowing from the east-southeast";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"18.5";"";"";"";"";"";"";
"01.01.2016 11:30";"31.8";"";"763.5";"";"39";"Wind blowing from the east-southeast";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"01.01.2016 08:30";"24.8";"";"763.4";"";"42";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"21.3";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"31.12.2015 17:30";"29.6";"";"760.0";"";"74";"Wind blowing from the north-west";"2";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"31.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"24.5";"";"";"";"";"";"";
"31.12.2015 14:30";"31.6";"";"760.3";"";"48";"Wind blowing from the east";"2";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.4";"";"";"";"";"";"";
"31.12.2015 11:30";"30.8";"";"762.3";"";"45";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"17.7";"";"";"";"";"";"";
"31.12.2015 08:30";"26.6";"";"762.1";"";"33";"Wind blowing from the east-southeast";"2";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"20.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"9.2";"";"";"";"";"";"";
"30.12.2015 17:30";"29.2";"";"758.8";"";"72";"Calm, no wind";"0";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"31.7";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.7";"";"";"";"";"";"";
"30.12.2015 14:30";"30.8";"";"759.6";"";"51";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"19.5";"";"";"";"";"";"";
"30.12.2015 11:30";"31.0";"";"761.9";"";"42";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"30.12.2015 08:30";"24.0";"";"762.0";"";"38";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"19.3";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"29.12.2015 17:30";"29.0";"";"760.0";"";"64";"Wind blowing from the north";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"31.2";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"29.12.2015 14:30";"30.0";"";"761.2";"";"49";"Wind blowing from the north-northwest";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"29.12.2015 11:30";"28.8";"";"763.4";"";"48";"Wind blowing from the south-southwest";"1";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"29.12.2015 08:30";"24.0";"";"763.3";"";"37";"Calm, no wind";"0";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"19.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1500-2000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.3";"";"";"";"";"";"";
"28.12.2015 17:30";"27.8";"";"761.6";"";"63";"Calm, no wind";"0";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1500-2000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.2";"";"";"";"";"";"";
"28.12.2015 11:30";"30.0";"";"764.4";"";"48";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"28.12.2015 08:30";"23.2";"";"764.1";"";"32";"Wind blowing from the south-east";"1";"";"";"20–30%.";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"21.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"5.4";"";"";"";"";"";"";
"27.12.2015 17:30";"28.0";"";"761.3";"";"61";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"32.2";"";"";"";"";"";"4.0";"19.7";"";"";"";"";"";"";
"27.12.2015 14:30";"30.4";"";"762.1";"";"69";"Wind blowing from the north-west";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"27.12.2015 11:30";"29.0";"";"764.2";"";"46";"Wind blowing from the north-west";"3";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"27.12.2015 08:30";"22.6";"";"763.3";"";"40";"Calm, no wind";"0";"";"";"10%  or less, but not 0";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"20.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"8.3";"";"";"";"";"";"";
"26.12.2015 17:30";"28.8";"";"761.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"33.6";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"26.12.2015 14:30";"29.4";"";"761.7";"";"57";"Wind blowing from the north-west";"2";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"26.12.2015 11:30";"28.4";"";"763.9";"";"56";"Wind blowing from the north-west";"4";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"26.12.2015 08:30";"21.0";"";"763.2";"";"49";"Wind blowing from the south-east";"4";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"19.3";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"25.12.2015 14:30";"29.4";"";"760.4";"";"57";"Wind blowing from the west-northwest";"3";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"25.12.2015 11:30";"28.4";"";"762.4";"";"52";"Wind blowing from the north-west";"4";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"17.7";"";"";"";"";"";"";
"25.12.2015 08:30";"23.6";"";"762.0";"";"53";"Wind blowing from the east";"3";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"21.6";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"24.12.2015 17:30";"27.4";"";"759.7";"";"64";"Wind blowing from the west-northwest";"3";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"28.8";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"24.12.2015 14:30";"29.4";"";"760.2";"";"57";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"24.12.2015 11:30";"29.0";"";"762.4";"";"46";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"24.12.2015 08:30";"19.6";"";"762.3";"";"69";"Calm, no wind";"0";"";"";"no clouds";"Haze. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"17.4";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
