# Weather station Baripada, India, WMO_ID=42894,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42894&lang=en
#
"Local time in Baripada";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"03.03.2016 08:30";"25.6";"760.8";"765.5";"";"79";"Wind blowing from the north-northeast";"1";"";"";"20–30%.";" ";"";"";"20.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.7";"";"";"";"";"";"";
"02.03.2016 17:30";"31.2";"757.0";"761.6";"";"55";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"33.6";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.1";"";"";"";"";"";"";
"02.03.2016 08:30";"26.0";"759.9";"764.6";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"21.8";"";"";"";"";"";"";
"01.03.2016 17:30";"30.2";"756.3";"760.9";"";"44";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.4";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.5";"";"";"";"";"";"";
"29.02.2016 17:30";"30.0";"758.1";"762.7";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"4.0";"19.6";"";"";"";"";"";"";
"29.02.2016 08:30";"26.0";"762.5";"767.2";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"28.02.2016 17:30";"30.0";"758.7";"763.3";"";"61";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"31.4";"";"";"600-1000";"";"";"4.0";"21.7";"";"";"";"";"";"";
"28.02.2016 08:30";"25.0";"762.5";"767.2";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"27.02.2016 17:30";"25.0";"758.8";"763.5";"";"76";"Wind blowing from the south-southeast";"1";"";"";"50%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.4";"";"";"";"";"";"";
"27.02.2016 08:30";"24.2";"762.0";"766.7";"";"83";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"18.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.2";"";"";"";"";"";"";
"26.02.2016 17:30";"25.0";"759.0";"763.7";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"22.6";"";"";"";"";"";"";
"26.02.2016 08:30";"24.0";"761.7";"766.4";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.2";"";"";"";"600-1000";"";"";"4.0";"22.8";"";"";"";"";"";"";
"25.02.2016 17:30";"25.6";"757.7";"762.4";"";"82";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"22.3";"";"";"";"";"";"";
"25.02.2016 08:30";"24.0";"760.2";"764.9";"";"80";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.4";"";"";"";"600-1000";"";"";"4.0";"20.3";"";"";"";"";"";"";
"24.02.2016 17:30";"28.0";"755.3";"759.9";"";"67";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"4.0";"21.4";"";"";"";"";"";"";
"24.02.2016 08:30";"25.0";"758.0";"762.7";"";"71";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"19.4";"";"";"";"";"";"";
"23.02.2016 17:30";"29.8";"754.4";"759.0";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"23.02.2016 08:30";"25.0";"759.5";"764.2";"";"49";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"13.4";"";"";"";"";"";"";
"22.02.2016 17:30";"30.0";"755.6";"760.2";"";"50";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"34.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.6";"";"";"";"";"";"";
"22.02.2016 08:30";"26.4";"758.7";"763.4";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"21.02.2016 17:30";"33.2";"752.7";"757.2";"";"42";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"36.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.5";"";"";"";"";"";"";
"21.02.2016 08:30";"27.0";"756.7";"761.4";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"20.02.2016 17:30";"34.2";"754.2";"758.7";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"19.02.2016 17:30";"33.4";"755.1";"759.7";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"4.0";"18.7";"";"";"";"";"";"";
"19.02.2016 08:30";"25.6";"759.2";"763.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"18.02.2016 08:30";"27.0";"760.0";"764.7";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"17.02.2016 17:30";"31.2";"757.0";"761.6";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"22.8";"";"";"";"";"";"";
"16.02.2016 08:30";"24.0";"760.2";"764.9";"";"95";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.5";"";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"15.02.2016 08:30";"25.6";"760.4";"765.1";"";"81";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.6";"";"";"";"600-1000";"";"";"4.0";"22.0";"";"";"";"";"";"";
"14.02.2016 17:30";"29.2";"756.0";"760.6";"";"63";"Wind blowing from the south-southeast";"1";"";"";"20–30%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.5";"";"";"";"";"";"";
"14.02.2016 08:30";"25.0";"758.4";"763.1";"";"80";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"4.0";"21.4";"";"";"";"";"";"";
"13.02.2016 17:30";"30.4";"753.2";"757.8";"";"54";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"31.0";"";"";"600-1000";"";"";"4.0";"20.1";"";"";"";"";"";"";
"13.02.2016 08:30";"22.0";"759.1";"763.9";"";"77";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"13.8";"";"";"";"600-1000";"";"";"4.0";"17.8";"";"";"";"";"";"";
"12.02.2016 17:30";"28.2";"754.9";"759.5";"";"52";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.1";"";"";"2500 or more, or no clouds.";"";"";"4.0";"17.5";"";"";"";"";"";"";
"12.02.2016 08:30";"21.4";"757.0";"761.8";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.5";"";"";"";"600-1000";"";"";"4.0";"19.2";"";"";"";"";"";"";
"11.02.2016 17:30";"28.2";"754.2";"758.8";"";"62";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"29.2";"";"";"600-1000";"";"";"4.0";"20.3";"";"";"";"";"";"";
"10.02.2016 17:30";"29.0";"754.5";"759.1";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"09.02.2016 17:30";"28.0";"755.0";"759.6";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"09.02.2016 08:30";"23.2";"759.2";"763.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.5";"";"";"";"";"";"";"4.0";"18.1";"";"";"";"";"";"";
"08.02.2016 17:30";"28.2";"755.3";"759.9";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"08.02.2016 08:30";"21.2";"758.8";"763.6";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"07.02.2016 17:30";"28.0";"756.4";"761.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"06.02.2016 08:30";"19.0";"759.5";"764.3";"";"75";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"15.6";"";"";"";"600-1000";"";"";"4.0";"14.5";"";"";"";"";"";"";
"05.02.2016 08:30";"19.0";"760.9";"765.7";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.8";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"04.02.2016 17:30";"25.6";"758.0";"762.7";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"04.02.2016 08:30";"21.0";"761.7";"766.5";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.2";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"03.02.2016 17:30";"27.0";"756.2";"760.9";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"03.02.2016 08:30";"23.4";"759.5";"764.2";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"4.0";"21.9";"";"";"";"";"";"";
"02.02.2016 17:30";"29.0";"756.5";"761.1";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"02.02.2016 08:30";"20.2";"760.3";"765.1";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"01.02.2016 17:30";"28.2";"756.4";"761.0";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"18.9";"";"";"";"";"";"";
"01.02.2016 08:30";"22.0";"760.3";"765.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"31.01.2016 17:30";"27.0";"755.9";"760.6";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"31.01.2016 08:30";"19.0";"758.8";"763.6";"";"94";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"30.01.2016 17:30";"29.0";"755.7";"760.3";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"30.01.2016 08:30";"19.4";"759.9";"764.7";"";"72";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"29.01.2016 17:30";"26.0";"757.8";"762.5";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"28.01.2016 17:30";"26.2";"756.1";"760.8";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"28.01.2016 08:30";"20.0";"759.4";"764.2";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"27.01.2016 17:30";"24.4";"755.6";"760.3";"";"77";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"26.5";"";"";"600-1000";"";"";"4.0";"20.1";"";"";"";"";"";"";
"27.01.2016 08:30";"17.0";"759.6";"764.4";"";"90";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"13.8";"";"";"";"600-1000";"";"";"4.0";"15.3";"";"";"";"";"";"";
"26.01.2016 17:30";"23.4";"757.1";"761.8";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.8";"";"";"";"";"";"4.0";"16.9";"";"";"";"";"";"";
"26.01.2016 08:30";"15.2";"761.0";"765.9";"";"81";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"11.6";"";"";"";"600-1000";"";"";"4.0";"11.9";"";"";"";"";"";"";
"25.01.2016 17:30";"23.0";"757.1";"761.8";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.2";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"25.01.2016 08:30";"16.0";"761.4";"766.3";"";"63";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.6";"";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"24.01.2016 17:30";"22.0";"759.4";"764.2";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.4";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"24.01.2016 08:30";"14.4";"763.2";"768.1";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"23.01.2016 17:30";"22.4";"759.7";"764.5";"";"55";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"22.01.2016 17:30";"21.6";"759.6";"764.4";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.0";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"22.01.2016 08:30";"17.4";"762.6";"767.5";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"21.01.2016 17:30";"22.6";"758.4";"763.1";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.4";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"21.01.2016 08:30";"18.6";"761.4";"766.2";"";"79";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"20.01.2016 17:30";"21.0";"757.0";"761.8";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.0";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"20.01.2016 08:30";"19.0";"758.0";"762.8";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"17.8";"";"";"";"600-1000";"";"";"4.0";"16.7";"";"";"";"";"";"";
"18.01.2016 17:30";"25.4";"";"760.0";"";"73";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"4.0";"20.2";"";"";"";"";"";"";
"17.01.2016 17:30";"26.0";"";"760.7";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.6";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"17.01.2016 08:30";"21.0";"";"764.3";"";"73";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"16.0";"";"";"";"600-1000";"";"";"4.0";"16.0";"";"";"";"";"";"";
"16.01.2016 08:30";"18.6";"";"762.8";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"15.01.2016 17:30";"26.6";"";"759.9";"";"44";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"28.4";"";"";"600-1000";"";"";"4.0";"13.4";"";"";"";"";"";"";
"15.01.2016 08:30";"18.6";"";"763.6";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"14.01.2016 17:30";"24.2";"";"761.5";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"14.01.2016 08:30";"15.0";"";"765.1";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"13.01.2016 17:30";"24.0";"";"761.1";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.2";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"13.01.2016 08:30";"17.2";"";"764.8";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"11.7";"";"";"";"";"";"";
"12.01.2016 17:30";"24.0";"";"761.1";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"12.01.2016 08:30";"16.6";"";"765.9";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"4.0";"11.0";"";"";"";"";"";"";
"11.01.2016 17:30";"24.0";"";"762.7";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.4";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"10.01.2016 08:30";"18.6";"";"765.4";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"09.01.2016 17:30";"26.4";"";"760.3";"";"56";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"4.0";"16.8";"";"";"";"";"";"";
"09.01.2016 08:30";"19.6";"";"762.9";"";"74";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"14.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.8";"";"";"";"";"";"";
"08.01.2016 17:30";"25.6";"";"761.5";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"16.9";"";"";"";"";"";"";
"08.01.2016 08:30";"17.0";"";"765.4";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"07.01.2016 17:30";"25.0";"";"763.9";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"07.01.2016 08:30";"17.0";"";"767.3";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"06.01.2016 17:30";"21.2";"";"763.3";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"06.01.2016 08:30";"16.4";"";"767.3";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"05.01.2016 17:30";"24.0";"";"762.7";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.0";"";"";"";"";"";"4.0";"18.9";"";"";"";"";"";"";
"05.01.2016 08:30";"17.2";"";"766.6";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.6";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"04.01.2016 17:30";"23.2";"";"764.2";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.2";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"04.01.2016 08:30";"17.6";"";"767.8";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.6";"";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"01.01.2016 17:30";"24.6";"";"764.6";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.5";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"01.01.2016 08:30";"17.2";"";"768.5";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"31.12.2015 17:30";"24.0";"";"764.3";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.4";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"30.12.2015 17:30";"23.2";"";"763.1";"";"65";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"26.2";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.3";"";"";"";"";"";"";
"30.12.2015 08:30";"19.0";"";"759.7";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"29.12.2015 17:30";"24.0";"";"763.1";"";"56";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"26.0";"";"";"600-1000";"";"";"4.0";"14.6";"";"";"";"";"";"";
"29.12.2015 08:30";"18.0";"";"767.0";"";"69";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"11.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"12.3";"";"";"";"";"";"";
"28.12.2015 17:30";"23.0";"";"763.1";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.0";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"28.12.2015 08:30";"17.4";"";"768.1";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"27.12.2015 08:30";"17.4";"";"767.8";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.9";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"26.12.2015 17:30";"20.0";"";"765.1";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.2";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"26.12.2015 08:30";"17.0";"";"768.1";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"25.12.2015 17:30";"19.4";"";"765.1";"";"69";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"22.0";"";"";"600-1000";"";"";"4.0";"13.5";"";"";"";"";"";"";
"25.12.2015 08:30";"18.0";"";"767.4";"";"82";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"15.0";"";"";"";"600-1000";"";"";"4.0";"14.9";"";"";"";"";"";"";
"24.12.2015 17:30";"22.0";"";"763.6";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"22.8";"";"";"600-1000";"";"";"4.0";"19.8";"";"";"";"";"";"";
"24.12.2015 08:30";"20.2";"";"765.8";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"17.8";"";"";"";"600-1000";"";"";"4.0";"18.9";"";"";"";"";"";"";
"23.12.2015 17:30";"21.0";"";"763.6";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"22.6";"";"";"600-1000";"";"";"2.0";"19.4";"";"";"";"";"";"";
"23.12.2015 08:30";"17.0";"";"767.4";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"14.2";"";"";"";"600-1000";"";"";"4.0";"16.7";"";"";"";"";"";"";
"22.12.2015 17:30";"15.4";"";"765.9";"";"100";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"18.8";"";"";"600-1000";"";"";"2.0";"15.4";"";"";"";"";"";"";
"22.12.2015 08:30";"19.0";"";"767.7";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"17.5";"";"";"";"600-1000";"";"";"4.0";"16.7";"";"";"";"";"";"";
"21.12.2015 17:30";"21.4";"";"763.9";"";"81";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"22.2";"";"";"600-1000";"";"";"2.0";"17.9";"";"";"";"";"";"";
"21.12.2015 08:30";"17.0";"";"766.3";"";"86";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"13.0";"";"";"";"600-1000";"";"";"4.0";"14.6";"";"";"";"";"";"";
"20.12.2015 08:30";"15.4";"";"767.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"11.7";"";"";"";"";"";"";
"19.12.2015 17:30";"20.6";"";"765.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.5";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"19.12.2015 08:30";"17.4";"";"768.1";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"18.12.2015 17:30";"23.0";"";"";"";"68";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"";"25.5";"";"";"300-600";"";"";"4.0";"16.7";"";"";"";"";"";"";
"18.12.2015 08:30";"18.4";"";"764.7";"";"98";"Wind blowing from the north-northeast";"4";"";"";"100%.";" ";"";"";"16.0";"";"";"";"600-1000";"";"";"4.0";"18.1";"";"";"";"";"";"";
"17.12.2015 17:30";"21.4";"";"761.9";"";"70";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"22.2";"";"";"600-1000";"";"";"2.0";"15.7";"";"";"";"";"";"";
"17.12.2015 08:30";"17.6";"";"765.7";"";"78";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"15.0";"";"";"";"600-1000";"";"";"4.0";"13.7";"";"";"";"";"";"";
"16.12.2015 17:30";"21.6";"";"762.8";"";"71";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"22.4";"";"";"600-1000";"";"";"4.0";"16.0";"";"";"";"";"";"";
"16.12.2015 08:30";"18.0";"";"766.6";"";"73";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"13.5";"";"";"";"600-1000";"";"";"4.0";"13.0";"";"";"";"";"";"";
"15.12.2015 17:30";"21.0";"";"762.0";"";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"22.2";"";"";"600-1000";"";"";"2.0";"17.1";"";"";"";"";"";"";
